Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
Apartamento;Botafogo;1;0;0;17;1100.0;330.0;15.0;64.71;Apartamento
Apartamento;Botafogo;3;0;0;100;6050.0;1155.0;234.0;60.5;Apartamento
Apartamento;Leblon;2;2;1;113;3500.0;1365.0;387.0;30.97;Apartamento
Apartamento;Flamengo;1;0;0;49;1700.0;440.0;68.0;34.69;Apartamento
Apartamento;Flamengo;1;0;0;37;2300.0;485.0;56.0;62.16;Apartamento
Apartamento;Barra da Tijuca;2;1;0;90;2000.0;980.0;1600.0;22.22;Apartamento
Apartamento;Barra da Tijuca;1;1;1;80;1700.0;980.0;250.0;21.25;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2200.0;1000.0;70.0;31.43;Apartamento
Apartamento;Barra da Tijuca;4;3;1;190;5500.0;1600.0;435.0;28.95;Apartamento
Apartamento;Copacabana;3;1;0;140;3500.0;1250.0;0.0;25.0;Apartamento
Apartamento;Tijuca;1;1;1;87;1400.0;1057.0;162.0;16.09;Apartamento
Apartamento;Barra da Tijuca;4;3;2;210;5300.0;2080.0;500.0;25.24;Apartamento
Apartamento;Flamengo;4;1;0;240;6000.0;2050.0;701.0;25.0;Apartamento
Apartamento;Ipanema;3;1;1;140;7200.0;2900.0;500.0;51.43;Apartamento
Apartamento;Leblon;3;1;0;110;6200.0;885.0;0.0;56.36;Apartamento
Apartamento;Tijuca;2;1;0;60;1800.0;420.0;0.0;30.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;140;4500.0;910.0;420.0;32.14;Apartamento
Apartamento;Copacabana;3;1;1;194;7500.0;1710.0;4641.0;38.66;Apartamento
Apartamento;Leblon;3;3;1;208;8000.0;1700.0;965.0;38.46;Apartamento
Apartamento;Barra da Tijuca;3;2;1;204;4600.0;2321.0;489.0;22.55;Apartamento
Apartamento;Barra da Tijuca;3;1;3;80;2800.0;1300.0;0.0;35.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;165;6500.0;1503.0;330.0;39.39;Apartamento
Apartamento;Leblon;3;2;1;140;4500.0;2552.0;595.0;32.14;Apartamento
Apartamento;Tijuca;2;1;0;70;1850.0;748.0;48.0;26.43;Apartamento
Apartamento;Leblon;2;1;1;82;5900.0;1128.0;300.0;71.95;Apartamento
Apartamento;Barra da Tijuca;3;2;1;140;4900.0;1600.0;3580.0;35.0;Apartamento
Apartamento;Flamengo;2;1;1;60;3400.0;978.0;130.0;56.67;Apartamento
Apartamento;Tijuca;3;1;1;106;2050.0;872.0;1008.0;19.34;Apartamento
Apartamento;Barra da Tijuca;2;1;1;102;2500.0;1478.0;255.0;24.51;Apartamento
Apartamento;Copacabana;3;1;1;160;4000.0;1617.0;300.0;25.0;Apartamento
Apartamento;Copacabana;1;0;0;30;1200.0;650.0;54.0;40.0;Apartamento
Apartamento;Ipanema;3;1;0;80;4000.0;1200.0;251.0;50.0;Apartamento
Apartamento;Barra da Tijuca;1;1;1;68;2800.0;1250.0;219.0;41.18;Apartamento
Apartamento;Leblon;3;2;1;180;9500.0;2804.0;950.0;52.78;Apartamento
Apartamento;Copacabana;2;1;1;110;4000.0;1010.0;252.0;36.36;Apartamento
Apartamento;Botafogo;3;0;0;123;3200.0;421.0;182.0;26.02;Apartamento
Apartamento;Barra da Tijuca;3;2;3;120;2800.0;1280.0;360.0;23.33;Apartamento
Apartamento;Leblon;2;3;1;168;9000.0;2124.0;563.0;53.57;Apartamento
Apartamento;Barra da Tijuca;1;0;0;71;2100.0;1200.0;220.0;29.58;Apartamento
Apartamento;Tijuca;2;1;1;81;2350.0;849.0;80.0;29.01;Apartamento
Apartamento;Leblon;4;2;1;200;11500.0;3055.0;500.0;57.5;Apartamento
Apartamento;Tijuca;3;0;0;98;1700.0;390.0;93.0;17.35;Apartamento
Apartamento;Ipanema;3;2;1;200;6300.0;2200.0;400.0;31.5;Apartamento
Apartamento;Ipanema;3;1;0;130;8000.0;2000.0;480.0;61.54;Apartamento
Apartamento;Botafogo;3;1;1;123;4000.0;1188.0;221.0;32.52;Apartamento
Apartamento;Botafogo;1;0;0;38;1300.0;400.0;25.0;34.21;Apartamento
Apartamento;Tijuca;2;1;0;88;1100.0;693.0;32.0;12.5;Apartamento
Apartamento;Copacabana;1;0;0;36;1700.0;632.0;69.0;47.22;Apartamento
Apartamento;Copacabana;1;0;0;37;2200.0;555.0;70.0;59.46;Apartamento
Apartamento;Ipanema;3;1;1;126;6000.0;1667.0;590.0;47.62;Apartamento
Apartamento;Barra da Tijuca;2;1;0;74;2100.0;750.0;0.0;28.38;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2300.0;1000.0;80.0;32.86;Apartamento
Apartamento;Barra da Tijuca;4;2;1;330;9000.0;3100.0;1085.0;27.27;Apartamento
Apartamento;Flamengo;3;0;1;110;3800.0;659.0;146.0;34.55;Apartamento
Apartamento;Botafogo;3;1;1;102;5100.0;1300.0;342.0;50.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;65;1600.0;1270.0;233.0;24.62;Apartamento
Apartamento;Barra da Tijuca;2;1;1;87;2300.0;1482.0;251.0;26.44;Apartamento
Apartamento;Barra da Tijuca;3;1;1;75;1900.0;750.0;60.0;25.33;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;3500.0;1100.0;140.0;43.75;Apartamento
Apartamento;Copacabana;3;0;2;130;4000.0;950.0;200.0;30.77;Apartamento
Apartamento;Copacabana;3;1;0;290;8000.0;2032.0;7000.0;27.59;Apartamento
Apartamento;Tijuca;2;1;0;72;1500.0;734.0;0.0;20.83;Apartamento
Apartamento;Tijuca;3;0;0;86;1500.0;690.0;83.0;17.44;Apartamento
Apartamento;Ipanema;3;2;1;200;9500.0;3600.0;1500.0;47.5;Apartamento
Apartamento;Copacabana;2;0;1;120;3800.0;1413.0;314.0;31.67;Apartamento
Apartamento;Copacabana;4;1;2;270;13500.0;2800.0;0.0;50.0;Apartamento
Apartamento;Ipanema;3;2;1;108;6000.0;2100.0;466.0;55.56;Apartamento
Apartamento;Ipanema;3;2;1;220;9000.0;3600.0;1400.0;40.91;Apartamento
Apartamento;Ipanema;1;0;1;46;1800.0;936.0;86.0;39.13;Apartamento
Apartamento;Ipanema;1;0;1;48;2100.0;540.0;81.0;43.75;Apartamento
Apartamento;Flamengo;2;1;1;90;3000.0;1200.0;120.0;33.33;Apartamento
Apartamento;Copacabana;2;0;1;45;1600.0;620.0;0.0;35.56;Apartamento
Apartamento;Barra da Tijuca;3;2;1;201;9500.0;2300.0;13500.0;47.26;Apartamento
Apartamento;Barra da Tijuca;3;2;3;89;4500.0;1200.0;211.0;50.56;Apartamento
Apartamento;Ipanema;2;2;1;130;8000.0;2000.0;660.0;61.54;Apartamento
Apartamento;Barra da Tijuca;2;1;1;69;2500.0;940.0;800.0;36.23;Apartamento
Apartamento;Ipanema;4;2;1;200;9500.0;3600.0;1500.0;47.5;Apartamento
Apartamento;Botafogo;1;1;0;65;2200.0;679.0;27.0;33.85;Apartamento
Apartamento;Barra da Tijuca;2;1;2;100;10000.0;5155.0;502.0;100.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;75;1400.0;800.0;100.0;18.67;Apartamento
Apartamento;Leblon;3;1;2;155;7200.0;1515.0;538.0;46.45;Apartamento
Apartamento;Tijuca;2;1;1;70;1600.0;740.0;0.0;22.86;Apartamento
Apartamento;Leblon;2;2;1;65;5000.0;1950.0;300.0;76.92;Apartamento
Apartamento;Tijuca;3;2;1;150;2000.0;1700.0;210.0;13.33;Apartamento
Apartamento;Barra da Tijuca;4;3;4;245;11000.0;3000.0;544.0;44.9;Apartamento
Apartamento;Leblon;2;0;1;71;6700.0;2070.0;0.0;94.37;Apartamento
Apartamento;Copacabana;1;0;1;39;1800.0;600.0;0.0;46.15;Apartamento
Apartamento;Copacabana;1;0;0;36;2200.0;590.0;0.0;61.11;Apartamento
Apartamento;Barra da Tijuca;2;1;1;67;2000.0;1300.0;119.0;29.85;Apartamento
Apartamento;Copacabana;3;2;1;190;7000.0;2000.0;639.0;36.84;Apartamento
Apartamento;Ipanema;3;0;0;90;3500.0;998.0;95.0;38.89;Apartamento
Apartamento;Copacabana;3;1;0;90;3800.0;900.0;230.0;42.22;Apartamento
Apartamento;Tijuca;2;1;1;85;1600.0;960.0;90.0;18.82;Apartamento
Apartamento;Ipanema;1;0;0;50;2100.0;630.0;0.0;42.0;Apartamento
Apartamento;Barra da Tijuca;1;1;1;69;1900.0;1007.0;159.0;27.54;Apartamento
Apartamento;Tijuca;3;1;1;80;3000.0;967.0;184.0;37.5;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;1150.0;1260.0;160.0;16.43;Apartamento
Apartamento;Leblon;2;1;1;90;3500.0;1150.0;3300.0;38.89;Apartamento
Apartamento;Ipanema;3;1;2;108;5800.0;1735.0;368.0;53.7;Apartamento
Apartamento;Ipanema;3;2;1;166;7000.0;3400.0;0.0;42.17;Apartamento
Apartamento;Botafogo;1;0;0;53;1600.0;770.0;70.0;30.19;Apartamento
Apartamento;Barra da Tijuca;3;2;2;168;3500.0;2138.0;401.0;20.83;Apartamento
Apartamento;Tijuca;2;0;1;48;1700.0;700.0;0.0;35.42;Apartamento
Apartamento;Barra da Tijuca;2;1;1;60;2800.0;900.0;149.0;46.67;Apartamento
Apartamento;Ipanema;2;0;0;73;3000.0;700.0;190.0;41.1;Apartamento
Apartamento;Leblon;2;1;0;73;3800.0;1100.0;210.0;52.05;Apartamento
Apartamento;Copacabana;1;0;1;50;2500.0;516.0;25.0;50.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;3000.0;1846.0;438.0;33.33;Apartamento
Apartamento;Copacabana;2;0;0;79;3500.0;960.0;171.0;44.3;Apartamento
Apartamento;Copacabana;4;1;1;280;8500.0;1748.0;664.0;30.36;Apartamento
Apartamento;Flamengo;3;2;1;286;6500.0;2500.0;0.0;22.73;Apartamento
Apartamento;Ipanema;3;1;1;160;4000.0;1250.0;2.0;25.0;Apartamento
Apartamento;Tijuca;3;2;1;109;2500.0;742.0;105.0;22.94;Apartamento
Apartamento;Copacabana;1;0;0;30;1300.0;400.0;25.0;43.33;Apartamento
Apartamento;Ipanema;3;2;1;160;10000.0;1800.0;764.0;62.5;Apartamento
Apartamento;Botafogo;3;1;1;105;5800.0;1350.0;281.0;55.24;Apartamento
Apartamento;Leblon;3;2;1;170;12000.0;1900.0;280.0;70.59;Apartamento
Apartamento;Copacabana;3;0;1;160;5000.0;800.0;190.0;31.25;Apartamento
Apartamento;Copacabana;4;1;3;217;9000.0;2754.0;650.0;41.47;Apartamento
Apartamento;Ipanema;5;2;2;380;12000.0;3800.0;1600.0;31.58;Apartamento
Apartamento;Barra da Tijuca;4;3;2;270;7000.0;2600.0;650.0;25.93;Apartamento
Apartamento;Copacabana;1;0;0;45;1600.0;420.0;72.0;35.56;Apartamento
Apartamento;Barra da Tijuca;4;3;4;333;12000.0;4400.0;1200.0;36.04;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;2200.0;1392.0;289.0;24.44;Apartamento
Apartamento;Barra da Tijuca;3;2;3;102;2700.0;1523.0;2944.0;26.47;Apartamento
Apartamento;Copacabana;1;0;0;40;2000.0;617.0;24.0;50.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;126;5000.0;1200.0;0.0;39.68;Apartamento
Apartamento;Leblon;2;1;0;80;5000.0;1700.0;180.0;62.5;Apartamento
Apartamento;Ipanema;3;1;1;150;6000.0;2200.0;500.0;40.0;Apartamento
Apartamento;Ipanema;3;2;1;190;4500.0;2600.0;514.0;23.68;Apartamento
Apartamento;Leblon;2;1;0;82;3800.0;1060.0;0.0;46.34;Apartamento
Apartamento;Barra da Tijuca;2;2;1;180;5000.0;1400.0;500.0;27.78;Apartamento
Apartamento;Copacabana;4;2;1;365;13000.0;2800.0;1491.0;35.62;Apartamento
Apartamento;Barra da Tijuca;3;2;1;120;4100.0;1750.0;414.0;34.17;Apartamento
Apartamento;Ipanema;2;1;0;124;4500.0;1177.0;297.0;36.29;Apartamento
Apartamento;Barra da Tijuca;4;2;1;115;2800.0;1800.0;250.0;24.35;Apartamento
Apartamento;Botafogo;1;0;0;40;1800.0;350.0;0.0;45.0;Apartamento
Apartamento;Barra da Tijuca;4;3;2;310;9500.0;2200.0;1750.0;30.65;Apartamento
Apartamento;Ipanema;2;1;0;45;3000.0;500.0;30.0;66.67;Apartamento
Apartamento;Flamengo;2;1;0;70;2600.0;900.0;120.0;37.14;Apartamento
Apartamento;Ipanema;3;1;1;127;7000.0;1000.0;0.0;55.12;Apartamento
Apartamento;Copacabana;3;1;1;100;8000.0;1050.0;340.0;80.0;Apartamento
Apartamento;Ipanema;3;2;1;157;9000.0;2900.0;620.0;57.32;Apartamento
Apartamento;Leblon;3;1;1;123;8000.0;1800.0;419.0;65.04;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;3000.0;1860.0;450.0;33.33;Apartamento
Apartamento;Copacabana;2;2;1;98;4200.0;760.0;250.0;42.86;Apartamento
Apartamento;Tijuca;2;1;1;80;1500.0;500.0;30.0;18.75;Apartamento
Apartamento;Copacabana;2;0;1;122;4400.0;585.0;0.0;36.07;Apartamento
Apartamento;Barra da Tijuca;1;1;0;80;5000.0;1100.0;200.0;62.5;Apartamento
Apartamento;Tijuca;3;1;2;100;2500.0;1300.0;283.0;25.0;Apartamento
Apartamento;Tijuca;1;0;0;34;1400.0;251.0;24.0;41.18;Apartamento
Apartamento;Ipanema;3;0;0;85;3450.0;654.0;143.0;40.59;Apartamento
Apartamento;Ipanema;3;1;1;120;6500.0;1500.0;450.0;54.17;Apartamento
Apartamento;Leblon;2;0;0;63;2200.0;900.0;175.0;34.92;Apartamento
Apartamento;Ipanema;2;1;0;78;3600.0;644.0;128.0;46.15;Apartamento
Apartamento;Botafogo;2;1;2;84;4230.0;1140.0;202.0;50.36;Apartamento
Apartamento;Ipanema;2;1;0;100;4000.0;800.0;86.0;40.0;Apartamento
Apartamento;Barra da Tijuca;4;2;1;127;4000.0;1615.0;3335.0;31.5;Apartamento
Apartamento;Tijuca;2;1;1;97;2500.0;660.0;0.0;25.77;Apartamento
Apartamento;Flamengo;4;1;2;360;12000.0;2500.0;650.0;33.33;Apartamento
Apartamento;Botafogo;1;0;0;35;1000.0;293.0;86.0;28.57;Apartamento
Apartamento;Barra da Tijuca;3;2;1;129;3800.0;1900.0;0.0;29.46;Apartamento
Apartamento;Barra da Tijuca;3;2;1;110;2000.0;1768.0;277.0;18.18;Apartamento
Apartamento;Barra da Tijuca;3;1;2;190;5500.0;2850.0;660.0;28.95;Apartamento
Apartamento;Copacabana;1;0;0;40;1400.0;539.0;0.0;35.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;300;4000.0;3800.0;8000.0;13.33;Apartamento
Apartamento;Leblon;3;1;0;98;4000.0;1240.0;164.0;40.82;Apartamento
Apartamento;Tijuca;3;0;0;80;1600.0;350.0;0.0;20.0;Apartamento
Apartamento;Barra da Tijuca;3;1;2;100;3500.0;1300.0;276.0;35.0;Apartamento
Apartamento;Barra da Tijuca;3;2;3;155;5900.0;1850.0;332.0;38.06;Apartamento
Apartamento;Ipanema;3;2;1;80;5700.0;1323.0;365.0;71.25;Apartamento
Apartamento;Leblon;3;1;1;124;8000.0;2055.0;462.0;64.52;Apartamento
Apartamento;Barra da Tijuca;4;3;4;237;8500.0;3400.0;540.0;35.86;Apartamento
Apartamento;Barra da Tijuca;2;2;2;150;10000.0;3500.0;4000.0;66.67;Apartamento
Apartamento;Tijuca;2;1;1;84;2750.0;690.0;182.0;32.74;Apartamento
Apartamento;Barra da Tijuca;3;3;1;175;3900.0;1300.0;550.0;22.29;Apartamento
Apartamento;Tijuca;1;0;0;42;1500.0;150.0;226.0;35.71;Apartamento
Apartamento;Tijuca;3;2;1;120;2800.0;1600.0;170.0;23.33;Apartamento
Apartamento;Flamengo;3;1;1;137;8000.0;1945.0;0.0;58.39;Apartamento
Apartamento;Tijuca;3;1;0;81;1750.0;597.0;94.0;21.6;Apartamento
Apartamento;Barra da Tijuca;2;1;1;104;5500.0;2700.0;650.0;52.88;Apartamento
Apartamento;Barra da Tijuca;3;2;1;120;5000.0;2600.0;500.0;41.67;Apartamento
Apartamento;Ipanema;3;1;1;250;10000.0;2400.0;1000.0;40.0;Apartamento
Apartamento;Tijuca;3;0;0;80;1600.0;660.0;98.0;20.0;Apartamento
Apartamento;Ipanema;2;0;0;75;3000.0;1600.0;150.0;40.0;Apartamento
Apartamento;Barra da Tijuca;4;3;2;170;4200.0;1700.0;300.0;24.71;Apartamento
Apartamento;Ipanema;3;1;1;170;8500.0;1650.0;440.0;50.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;77;2200.0;1236.0;141.0;28.57;Apartamento
Apartamento;Leblon;3;1;0;120;4500.0;2000.0;275.0;37.5;Apartamento
Apartamento;Botafogo;2;1;0;90;2500.0;654.0;95.0;27.78;Apartamento
Apartamento;Leblon;3;2;2;160;5800.0;1700.0;300.0;36.25;Apartamento
Apartamento;Ipanema;3;1;1;100;6500.0;250.0;211.0;65.0;Apartamento
Apartamento;Leblon;4;1;2;220;7800.0;1980.0;0.0;35.45;Apartamento
Apartamento;Leblon;1;0;0;90;7500.0;1400.0;0.0;83.33;Apartamento
Apartamento;Copacabana;2;2;1;250;9500.0;1437.0;640.0;38.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;104;2000.0;1750.0;0.0;19.23;Apartamento
Apartamento;Tijuca;3;1;1;82;1800.0;1100.0;112.0;21.95;Apartamento
Apartamento;Leblon;3;3;1;209;11000.0;1817.0;0.0;52.63;Apartamento
Apartamento;Barra da Tijuca;1;1;0;50;1900.0;1200.0;300.0;38.0;Apartamento
Apartamento;Tijuca;2;0;0;67;1400.0;480.0;48.0;20.9;Apartamento
Apartamento;Barra da Tijuca;5;3;3;157;8500.0;2300.0;0.0;54.14;Apartamento
Apartamento;Barra da Tijuca;2;3;2;220;12000.0;4200.0;1000.0;54.55;Apartamento
Apartamento;Tijuca;3;0;3;110;2800.0;250.0;235.0;25.45;Apartamento
Apartamento;Barra da Tijuca;4;3;1;180;7000.0;2400.0;667.0;38.89;Apartamento
Apartamento;Barra da Tijuca;4;3;2;170;4700.0;1900.0;48.0;27.65;Apartamento
Apartamento;Flamengo;1;0;0;36;1600.0;387.0;55.0;44.44;Apartamento
Apartamento;Ipanema;3;1;3;172;12000.0;1450.0;6443.0;69.77;Apartamento
